orderId,customerId,item,quantity
DC.DAC.JPNL.CD,LMY,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.KORL.CD,LMY,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",1960
DC.DAC.NLDL.CD,LMY,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,LMY,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.PRTL.CD,LMY,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.SWEL.CD,LMY,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.CHEL.CD,LMY,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1960
DC.DAC.TOTL.CD,LMY,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,LMY,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,LMY,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.GN.ZS,LMY,Net ODA received (% of GNI),1960
DT.ODA.ODAT.GI.ZS,LMY,Net ODA received (% of gross capital formation),1960
DT.ODA.ODAT.PC.ZS,LMY,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,LMY,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,LMY,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,LMY,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,LMY,Net official development assistance received (current US$),1960
SH.DTH.IMRT,LMY,Number of infant deaths,1960
SH.DTH.MORT,LMY,Number of under-five deaths,1960
SP.POP.65UP.TO.ZS,LMY,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,LMY,Population in the largest city (% of urban population),1960
EN.URB.MCTY.TL.ZS,LMY,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,LMY,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,LMY,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,LMY,"Population, female (% of total)",1960
SP.POP.TOTL,LMY,"Population, total",1960
BX.PEF.TOTL.CD.WD,LMY,"Portfolio equity, net inflows (BoP, current US$)",1960
SP.RUR.TOTL,LMY,Rural population,1960
SP.RUR.TOTL.ZS,LMY,Rural population (% of total population),1960
NV.SRV.TETC.ZS,LMY,"Services, etc., value added (% of GDP)",1960
NV.SRV.TETC.CD,LMY,"Services, etc., value added (current US$)",1960
SP.DYN.TO65.FE.ZS,LMY,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,LMY,"Survival to age 65, male (% of cohort)",1960
NE.TRD.GNFS.ZS,LMY,Trade (% of GDP),1960
SP.URB.TOTL,LMY,Urban population,1960
SP.URB.TOTL.IN.ZS,LMY,Urban population (% of total),1960
SP.ADO.TFRT,LIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,LIC,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,LIC,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,LIC,"Age dependency ratio, young (% of working-age population)",1960
MS.MIL.MPRT.KD,LIC,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,LIC,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.GF.ZS,LIC,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,LIC,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,LIC,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,LIC,CO2 emissions from solid fuel consumption (% of total),1960
SP.DYN.CDRT.IN,LIC,"Death rate, crude (per 1,000 people)",1960
SP.DYN.TFRT.IN,LIC,"Fertility rate, total (births per woman)",1960
SH.MED.BEDS.ZS,LIC,"Hospital beds (per 1,000 people)",1960
SM.POP.TOTL.ZS,LIC,International migrant stock (% of population),1960
SM.POP.TOTL,LIC,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,LIC,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,LIC,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,LIC,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,LIC,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,LIC,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,LIC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,LIC,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,LIC,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,LIC,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,LIC,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,LIC,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.WR.ZS,LIC,Merchandise exports to developing economies within region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,LIC,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,LIC,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,LIC,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,LIC,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,LIC,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R3.ZS,LIC,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,LIC,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,LIC,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,LIC,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.WR.ZS,LIC,Merchandise imports from developing economies within region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,LIC,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,LIC,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,LIC,Merchandise trade (% of GDP),1960
IT.CEL.SETS,LIC,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,LIC,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,LIC,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,LIC,"Mortality rate, adult, male (per 1,000 male adults)",1960
DC.DAC.AUTL.CD,LIC,"Net bilateral aid flows from DAC donors, Austria (current US$)",1960
DC.DAC.BELL.CD,LIC,"Net bilateral aid flows from DAC donors, Belgium (current US$)",1960
DC.DAC.CANL.CD,LIC,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DNKL.CD,LIC,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.CECL.CD,LIC,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.FRAL.CD,LIC,"Net bilateral aid flows from DAC donors, France (current US$)",1960
DC.DAC.DEUL.CD,LIC,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,LIC,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,LIC,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.KORL.CD,LIC,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",1960
DC.DAC.NLDL.CD,LIC,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,LIC,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.PRTL.CD,LIC,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.SWEL.CD,LIC,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.CHEL.CD,LIC,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1960
DC.DAC.TOTL.CD,LIC,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,LIC,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,LIC,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.PC.ZS,LIC,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,LIC,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,LIC,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,LIC,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,LIC,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,LIC,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,LIC,Population in the largest city (% of urban population),1960
EN.URB.MCTY.TL.ZS,LIC,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,LIC,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,LIC,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,LIC,"Population, female (% of total)",1960
SP.POP.TOTL,LIC,"Population, total",1960
SP.RUR.TOTL,LIC,Rural population,1960
SP.RUR.TOTL.ZS,LIC,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,LIC,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,LIC,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,LIC,Urban population,1960
SP.URB.TOTL.IN.ZS,LIC,Urban population (% of total),1960
SP.ADO.TFRT,LMC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,LMC,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,LMC,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,LMC,"Age dependency ratio, young (% of working-age population)",1960
NV.AGR.TOTL.ZS,LMC,"Agriculture, value added (% of GDP)",1960
MS.MIL.MPRT.KD,LMC,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,LMC,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,LMC,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,LMC,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,LMC,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,LMC,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,LMC,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,LMC,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,LMC,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,LMC,CO2 emissions from solid fuel consumption (kt),1960
SP.DYN.CDRT.IN,LMC,"Death rate, crude (per 1,000 people)",1960
NE.EXP.GNFS.ZS,LMC,Exports of goods and services (% of GDP),1960
NE.RSB.GNFS.ZS,LMC,External balance on goods and services (% of GDP),1960
SP.DYN.TFRT.IN,LMC,"Fertility rate, total (births per woman)",1960
NE.CON.TOTL.KD,LMC,Final consumption expenditure (constant 2005 US$),1960
NE.CON.TETC.KD,LMC,"Final consumption expenditure, etc. (constant 2005 US$)",1960
IT.MLT.MAIN,LMC,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,LMC,Fixed telephone subscriptions (per 100 people),1960
NY.GDP.MKTP.KD,LMC,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,LMC,GDP at market prices (current US$),1960
NY.GDP.PCAP.KD,LMC,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.CD,LMC,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,LMC,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KD,LMC,General government final consumption expenditure (constant 2005 US$),1960
NE.CON.GOVT.CD,LMC,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.CD,LMC,GNI (current US$),1960
NE.GDI.TOTL.ZS,LMC,Gross capital formation (% of GDP),1960
NE.GDI.TOTL.KD,LMC,Gross capital formation (constant 2005 US$),1960
NE.GDI.TOTL.CD,LMC,Gross capital formation (current US$),1960
NY.GDY.TOTL.KD,LMC,Gross domestic income (constant 2005 US$),1960
NY.GDS.TOTL.ZS,LMC,Gross domestic savings (% of GDP),1960
NE.DAB.TOTL.KD,LMC,Gross national expenditure (constant 2005 US$),1960
SH.MED.BEDS.ZS,LMC,"Hospital beds (per 1,000 people)",1960
NE.CON.PRVT.KD,LMC,Household final consumption expenditure (constant 2005 US$),1960
NE.CON.PRVT.PC.KD,LMC,Household final consumption expenditure per capita (constant 2005 US$),1960
NE.CON.PETC.ZS,LMC,"Household final consumption expenditure, etc. (% of GDP)",1960
NE.CON.PETC.KD,LMC,"Household final consumption expenditure, etc. (constant 2005 US$)",1960
NE.IMP.GNFS.ZS,LMC,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.KD,LMC,Imports of goods and services (constant 2005 US$),1960
NV.IND.TOTL.ZS,LMC,"Industry, value added (% of GDP)",1960
SM.POP.TOTL.ZS,LMC,International migrant stock (% of population),1960
SM.POP.TOTL,LMC,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,LMC,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,LMC,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,LMC,"Life expectancy at birth, total (years)",1960
NV.IND.MANF.ZS,LMC,"Manufacturing, value added (% of GDP)",1960
NV.IND.MANF.KD,LMC,"Manufacturing, value added (constant 2005 US$)",1960
TX.VAL.MRCH.CD.WT,LMC,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,LMC,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,LMC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,LMC,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,LMC,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,LMC,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,LMC,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,LMC,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,LMC,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.WR.ZS,LMC,Merchandise exports to developing economies within region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,LMC,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,LMC,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,LMC,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,LMC,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,LMC,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,LMC,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,LMC,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,LMC,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,LMC,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,LMC,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,LMC,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.WR.ZS,LMC,Merchandise imports from developing economies within region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,LMC,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,LMC,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,LMC,Merchandise trade (% of GDP),1960
IT.CEL.SETS,LMC,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,LMC,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,LMC,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,LMC,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.DYN.IMRT.IN,LMC,"Mortality rate, infant (per 1,000 live births)",1960
SH.DYN.MORT,LMC,"Mortality rate, under-5 (per 1,000)",1960
DC.DAC.AUTL.CD,LMC,"Net bilateral aid flows from DAC donors, Austria (current US$)",1960
DC.DAC.BELL.CD,LMC,"Net bilateral aid flows from DAC donors, Belgium (current US$)",1960
DC.DAC.CANL.CD,LMC,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DNKL.CD,LMC,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.CECL.CD,LMC,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.FRAL.CD,LMC,"Net bilateral aid flows from DAC donors, France (current US$)",1960
DC.DAC.DEUL.CD,LMC,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,LMC,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,LMC,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.KORL.CD,LMC,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",1960
DC.DAC.NLDL.CD,LMC,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,LMC,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.PRTL.CD,LMC,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.SWEL.CD,LMC,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.CHEL.CD,LMC,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1960
DC.DAC.TOTL.CD,LMC,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,LMC,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,LMC,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.GN.ZS,LMC,Net ODA received (% of GNI),1960
DT.ODA.ODAT.GI.ZS,LMC,Net ODA received (% of gross capital formation),1960
DT.ODA.ODAT.PC.ZS,LMC,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,LMC,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,LMC,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,LMC,Net official development assistance received (constant 2012 US$),1960
